interaction,user_id,week,timestamp,topic,question_id,question_topic,difficulty,time_spent_s,avg_time_all_users_s,correct
272,user_progressive,1,2026-01-08 08:12:43,Calculus,Q91241,Lagrange Multipliers,5,167.45,166,1
273,user_progressive,2,2026-01-08 17:22:19,Calculus,Q67160,Lagrange Multipliers,4,156.56,143,0
274,user_progressive,2,2026-01-08 23:34:30,Calculus,Q26768,Lagrange Multipliers,5,210.42,154,0
275,user_progressive,2,2026-01-09 22:29:25,Calculus,Q50832,Lagrange Multipliers,5,122.64,103,0
276,user_progressive,2,2026-01-10 10:11:24,Calculus,Q32913,Lagrange Multipliers,3,223.37,163,1
277,user_progressive,2,2026-01-10 17:37:20,Calculus,Q55594,Lagrange Multipliers,3,201.16,192,1
278,user_progressive,2,2026-01-10 22:11:16,Calculus,Q32651,Lagrange Multipliers,4,157.95,126,0
279,user_progressive,2,2026-01-10 22:24:18,Calculus,Q48079,Lagrange Multipliers,3,280.73,188,1
280,user_progressive,2,2026-01-11 02:20:44,Calculus,Q35143,Lagrange Multipliers,4,219.62,209,0
281,user_progressive,2,2026-01-11 10:11:40,Calculus,Q42136,Lagrange Multipliers,5,147.3,127,1
282,user_progressive,2,2026-01-11 15:09:23,Calculus,Q37287,Lagrange Multipliers,4,158.55,128,1
283,user_progressive,2,2026-01-11 15:40:42,Calculus,Q84308,Lagrange Multipliers,4,164.7,149,0
284,user_progressive,2,2026-01-12 01:52:17,Calculus,Q26008,Lagrange Multipliers,4,216.44,172,0
285,user_progressive,2,2026-01-12 13:03:19,Calculus,Q23039,Lagrange Multipliers,3,255.06,204,0
286,user_progressive,2,2026-01-12 19:02:48,Calculus,Q43047,Lagrange Multipliers,4,109.66,92,1
287,user_progressive,2,2026-01-14 12:39:12,Calculus,Q24741,Lagrange Multipliers,5,94.68,150,1
288,user_progressive,2,2026-01-15 00:01:27,Calculus,Q19212,Lagrange Multipliers,5,150.04,109,1
289,user_progressive,3,2026-01-15 13:14:31,Calculus,Q92809,Lagrange Multipliers,5,91.03,97,1
290,user_progressive,3,2026-01-16 05:01:23,Calculus,Q84984,Lagrange Multipliers,4,155.41,162,0
291,user_progressive,3,2026-01-16 09:53:19,Calculus,Q35517,Lagrange Multipliers,5,111.9,119,1
292,user_progressive,3,2026-01-17 09:34:22,Calculus,Q61086,Lagrange Multipliers,3,143.82,177,1
293,user_progressive,3,2026-01-18 05:13:45,Calculus,Q73239,Lagrange Multipliers,4,154.36,167,0
294,user_progressive,3,2026-01-18 09:31:43,Calculus,Q23022,Lagrange Multipliers,4,79.49,91,0
295,user_progressive,3,2026-01-19 00:40:07,Calculus,Q94161,Lagrange Multipliers,4,128.18,131,0
296,user_progressive,3,2026-01-20 01:31:59,Calculus,Q98979,Lagrange Multipliers,5,206.2,205,0
297,user_progressive,3,2026-01-20 07:25:22,Calculus,Q17113,Lagrange Multipliers,4,146.97,142,1
298,user_progressive,3,2026-01-20 08:35:35,Calculus,Q83193,Lagrange Multipliers,5,165.44,171,1
299,user_progressive,3,2026-01-20 14:31:17,Calculus,Q35304,Lagrange Multipliers,5,144.64,138,0
300,user_progressive,3,2026-01-20 19:05:05,Calculus,Q11277,Lagrange Multipliers,4,179.56,140,0
301,user_progressive,3,2026-01-21 00:56:39,Calculus,Q70404,Lagrange Multipliers,4,82.95,98,1
302,user_progressive,3,2026-01-21 09:24:00,Calculus,Q21219,Lagrange Multipliers,5,112.06,114,0
303,user_progressive,3,2026-01-21 23:59:35,Calculus,Q64031,Lagrange Multipliers,4,131.55,97,1
304,user_progressive,3,2026-01-22 06:09:50,Calculus,Q63839,Lagrange Multipliers,3,105.92,96,0
305,user_progressive,4,2026-01-23 06:42:32,Calculus,Q67462,Lagrange Multipliers,5,181.41,146,0
306,user_progressive,4,2026-01-24 02:53:09,Calculus,Q50703,Lagrange Multipliers,3,179.45,162,1
307,user_progressive,4,2026-01-24 14:20:05,Calculus,Q33691,Lagrange Multipliers,5,238.81,203,0
308,user_progressive,4,2026-01-25 12:53:54,Calculus,Q85297,Lagrange Multipliers,4,106.01,107,0
309,user_progressive,4,2026-01-25 13:08:08,Calculus,Q13886,Lagrange Multipliers,4,131.82,144,1
310,user_progressive,4,2026-01-25 14:42:11,Calculus,Q68963,Lagrange Multipliers,3,105.73,146,0
311,user_progressive,4,2026-01-26 15:37:15,Calculus,Q78735,Lagrange Multipliers,3,95.58,118,1
312,user_progressive,4,2026-01-26 23:07:41,Calculus,Q24548,Lagrange Multipliers,5,216.84,202,0
313,user_progressive,4,2026-01-27 00:26:36,Calculus,Q42751,Lagrange Multipliers,3,137.78,165,0
314,user_progressive,4,2026-01-27 02:07:24,Calculus,Q56242,Lagrange Multipliers,4,195.67,178,1
315,user_progressive,4,2026-01-27 21:30:48,Calculus,Q61950,Lagrange Multipliers,4,128.83,159,1
316,user_progressive,4,2026-01-27 22:35:18,Calculus,Q23338,Lagrange Multipliers,4,252.1,202,0
317,user_progressive,4,2026-01-28 03:17:34,Calculus,Q23576,Lagrange Multipliers,4,110.94,122,1
318,user_progressive,4,2026-01-28 05:10:36,Calculus,Q63016,Lagrange Multipliers,5,106.79,113,1
319,user_progressive,4,2026-01-28 11:28:31,Calculus,Q17176,Lagrange Multipliers,4,286.42,204,1
320,user_progressive,4,2026-01-28 17:16:17,Calculus,Q24745,Lagrange Multipliers,3,78.42,95,0
321,user_progressive,5,2026-01-29 19:51:04,Calculus,Q99552,Lagrange Multipliers,4,166.56,189,0
322,user_progressive,5,2026-01-30 05:14:16,Calculus,Q22255,Lagrange Multipliers,4,220.6,184,1
323,user_progressive,5,2026-01-31 01:30:32,Calculus,Q26909,Lagrange Multipliers,5,98.52,128,0
324,user_progressive,5,2026-02-01 07:11:14,Calculus,Q18806,Lagrange Multipliers,4,152.23,151,0
325,user_progressive,5,2026-02-01 09:07:55,Calculus,Q65273,Lagrange Multipliers,5,188.73,194,1
326,user_progressive,5,2026-02-02 08:32:23,Calculus,Q35805,Lagrange Multipliers,4,128.2,120,0
327,user_progressive,5,2026-02-02 15:41:24,Calculus,Q14023,Lagrange Multipliers,4,175.27,168,0
328,user_progressive,5,2026-02-03 03:18:33,Calculus,Q52278,Lagrange Multipliers,4,149.13,144,0
329,user_progressive,5,2026-02-03 04:15:57,Calculus,Q77046,Lagrange Multipliers,5,305.5,209,0
330,user_progressive,5,2026-02-03 08:22:30,Calculus,Q58472,Lagrange Multipliers,5,164.02,159,0
331,user_progressive,5,2026-02-03 10:58:07,Calculus,Q92964,Lagrange Multipliers,4,184.94,157,0
332,user_progressive,5,2026-02-03 15:51:32,Calculus,Q65556,Lagrange Multipliers,5,113.65,108,1
333,user_progressive,5,2026-02-04 01:02:23,Calculus,Q61355,Lagrange Multipliers,4,227.86,161,1
334,user_progressive,5,2026-02-04 04:55:57,Calculus,Q29072,Lagrange Multipliers,4,170.34,146,1
335,user_progressive,5,2026-02-04 19:46:11,Calculus,Q97798,Lagrange Multipliers,4,63.99,92,1
336,user_progressive,5,2026-02-05 03:37:15,Calculus,Q39741,Lagrange Multipliers,3,243.54,205,1
337,user_progressive,6,2026-02-06 21:48:54,Calculus,Q90059,Lagrange Multipliers,5,208.28,160,0
338,user_progressive,6,2026-02-07 12:31:35,Calculus,Q20859,Lagrange Multipliers,5,137.63,145,0
339,user_progressive,6,2026-02-07 17:25:40,Calculus,Q17391,Lagrange Multipliers,4,108.96,136,0
340,user_progressive,6,2026-02-07 20:04:45,Calculus,Q73738,Lagrange Multipliers,4,171.93,178,0
341,user_progressive,6,2026-02-07 20:49:43,Calculus,Q80459,Lagrange Multipliers,4,120.64,91,0
342,user_progressive,6,2026-02-07 21:22:37,Calculus,Q29040,Lagrange Multipliers,4,155.17,150,1
343,user_progressive,6,2026-02-09 16:12:54,Calculus,Q72448,Lagrange Multipliers,4,79.78,97,0
344,user_progressive,6,2026-02-09 16:48:00,Calculus,Q73165,Lagrange Multipliers,3,166.23,158,1
345,user_progressive,6,2026-02-10 04:03:07,Calculus,Q77809,Lagrange Multipliers,5,115.47,115,1
346,user_progressive,6,2026-02-10 06:17:46,Calculus,Q62718,Lagrange Multipliers,3,156.72,195,1
347,user_progressive,6,2026-02-10 07:14:43,Calculus,Q18592,Lagrange Multipliers,3,66.39,107,1
348,user_progressive,6,2026-02-10 17:33:57,Calculus,Q40408,Lagrange Multipliers,5,208.08,175,0
349,user_progressive,6,2026-02-11 00:36:06,Calculus,Q25756,Lagrange Multipliers,5,80.89,117,0
350,user_progressive,6,2026-02-11 03:03:47,Calculus,Q80153,Lagrange Multipliers,4,129.35,102,1
351,user_progressive,6,2026-02-11 04:46:43,Calculus,Q20049,Lagrange Multipliers,4,248.41,199,1
352,user_progressive,6,2026-02-12 01:32:01,Calculus,Q13607,Lagrange Multipliers,4,223.3,184,1
353,user_progressive,7,2026-02-12 18:42:43,Calculus,Q77463,Lagrange Multipliers,4,94.65,112,0
354,user_progressive,7,2026-02-13 05:27:19,Calculus,Q59480,Lagrange Multipliers,5,136.91,108,1
355,user_progressive,7,2026-02-13 17:31:17,Calculus,Q54102,Lagrange Multipliers,3,115.9,137,1
356,user_progressive,7,2026-02-14 04:18:45,Calculus,Q53049,Lagrange Multipliers,4,89.92,133,1
357,user_progressive,7,2026-02-14 12:17:59,Calculus,Q30772,Lagrange Multipliers,3,124.35,119,1
358,user_progressive,7,2026-02-15 00:40:15,Calculus,Q35979,Lagrange Multipliers,4,179.21,196,0
359,user_progressive,7,2026-02-15 04:42:45,Calculus,Q61923,Lagrange Multipliers,5,120.48,120,0
360,user_progressive,7,2026-02-15 12:10:38,Calculus,Q98617,Lagrange Multipliers,4,225.03,189,0
361,user_progressive,7,2026-02-15 20:50:31,Calculus,Q30457,Lagrange Multipliers,3,180.99,163,1
362,user_progressive,7,2026-02-15 21:58:51,Calculus,Q85283,Lagrange Multipliers,5,123.72,140,0
363,user_progressive,7,2026-02-16 09:50:14,Calculus,Q45880,Lagrange Multipliers,4,184.31,186,0
364,user_progressive,7,2026-02-16 20:07:17,Calculus,Q54927,Lagrange Multipliers,4,138.23,119,0
365,user_progressive,7,2026-02-17 09:36:19,Calculus,Q22131,Lagrange Multipliers,4,142.19,158,1
366,user_progressive,7,2026-02-17 23:33:51,Calculus,Q28106,Lagrange Multipliers,4,160.56,171,1
367,user_progressive,7,2026-02-18 01:10:41,Calculus,Q88816,Lagrange Multipliers,3,177.09,162,0
368,user_progressive,7,2026-02-19 01:37:14,Calculus,Q98277,Lagrange Multipliers,5,100.59,110,0
369,user_progressive,8,2026-02-19 13:07:52,Calculus,Q61021,Lagrange Multipliers,4,196.16,185,0
370,user_progressive,8,2026-02-19 23:35:06,Calculus,Q88334,Lagrange Multipliers,3,126.77,127,1
371,user_progressive,8,2026-02-20 05:50:54,Calculus,Q92527,Lagrange Multipliers,3,123.73,108,1
372,user_progressive,8,2026-02-20 08:42:28,Calculus,Q14125,Lagrange Multipliers,4,183.85,190,1
373,user_progressive,8,2026-02-20 16:05:01,Calculus,Q46129,Lagrange Multipliers,3,170.78,143,0
374,user_progressive,8,2026-02-21 05:21:38,Calculus,Q65483,Lagrange Multipliers,3,125.21,117,0
375,user_progressive,8,2026-02-22 08:07:59,Calculus,Q45198,Lagrange Multipliers,4,150.42,145,0
376,user_progressive,8,2026-02-22 13:09:00,Calculus,Q39260,Lagrange Multipliers,4,89.1,90,1
377,user_progressive,8,2026-02-23 07:25:35,Calculus,Q11242,Lagrange Multipliers,5,205.41,187,0
378,user_progressive,8,2026-02-23 14:43:37,Calculus,Q69159,Lagrange Multipliers,4,68.8,92,0
379,user_progressive,8,2026-02-23 19:55:46,Calculus,Q23318,Lagrange Multipliers,5,155.74,186,1
380,user_progressive,8,2026-02-24 02:10:15,Calculus,Q12784,Lagrange Multipliers,4,67.8,92,1
381,user_progressive,8,2026-02-24 06:19:29,Calculus,Q33933,Lagrange Multipliers,5,214.03,169,0
382,user_progressive,8,2026-02-24 15:38:21,Calculus,Q25433,Lagrange Multipliers,4,164.84,194,1
383,user_progressive,8,2026-02-24 22:36:40,Calculus,Q95105,Lagrange Multipliers,3,126.9,127,0
384,user_progressive,8,2026-02-26 03:40:00,Calculus,Q16434,Lagrange Multipliers,4,143.87,143,1
385,user_progressive,9,2026-02-27 03:49:48,Calculus,Q53237,Lagrange Multipliers,5,154.81,127,0
386,user_progressive,9,2026-02-28 03:21:40,Calculus,Q98834,Lagrange Multipliers,3,108.93,115,0
387,user_progressive,9,2026-02-28 20:11:08,Calculus,Q69230,Lagrange Multipliers,5,148.63,173,0
388,user_progressive,9,2026-02-28 20:22:31,Calculus,Q39399,Lagrange Multipliers,5,137.84,160,1
389,user_progressive,9,2026-03-01 04:15:42,Calculus,Q92149,Lagrange Multipliers,5,189.67,196,0
390,user_progressive,9,2026-03-01 13:42:05,Calculus,Q99774,Lagrange Multipliers,4,167.15,173,0
391,user_progressive,9,2026-03-02 14:49:43,Calculus,Q19792,Lagrange Multipliers,4,155.7,133,1
392,user_progressive,9,2026-03-02 20:57:27,Calculus,Q95418,Lagrange Multipliers,4,168.79,139,1
393,user_progressive,9,2026-03-02 21:01:41,Calculus,Q71062,Lagrange Multipliers,3,89.42,100,0
394,user_progressive,9,2026-03-02 21:10:11,Calculus,Q55135,Lagrange Multipliers,4,189.4,173,1
395,user_progressive,9,2026-03-04 03:46:18,Calculus,Q69954,Lagrange Multipliers,4,125.23,110,1
396,user_progressive,9,2026-03-04 12:00:21,Calculus,Q20254,Lagrange Multipliers,4,265.82,185,1
397,user_progressive,9,2026-03-04 17:52:41,Calculus,Q68248,Lagrange Multipliers,5,205.81,184,0
398,user_progressive,9,2026-03-05 02:33:16,Calculus,Q77815,Lagrange Multipliers,4,243.53,188,1
399,user_progressive,9,2026-03-05 07:17:00,Calculus,Q46204,Lagrange Multipliers,5,207.3,171,0
400,user_progressive,9,2026-03-05 07:19:40,Calculus,Q95446,Lagrange Multipliers,5,169.21,149,0
401,user_progressive,10,2026-03-05 11:47:47,Calculus,Q61133,Lagrange Multipliers,4,102.2,90,1
402,user_progressive,10,2026-03-05 23:50:20,Calculus,Q18794,Lagrange Multipliers,3,90.01,95,0
403,user_progressive,10,2026-03-06 00:41:53,Calculus,Q77017,Lagrange Multipliers,4,71.94,96,1
404,user_progressive,10,2026-03-06 06:11:23,Calculus,Q19662,Lagrange Multipliers,4,180.41,187,1
405,user_progressive,10,2026-03-06 10:25:38,Calculus,Q40251,Lagrange Multipliers,4,112.84,105,0
406,user_progressive,10,2026-03-07 03:17:15,Calculus,Q80098,Lagrange Multipliers,4,184.42,170,0
407,user_progressive,10,2026-03-07 13:57:45,Calculus,Q15352,Lagrange Multipliers,4,156.89,144,0
408,user_progressive,10,2026-03-07 21:05:26,Calculus,Q48311,Lagrange Multipliers,3,163.11,201,0
409,user_progressive,10,2026-03-08 21:24:42,Calculus,Q80569,Lagrange Multipliers,4,174.37,159,1
410,user_progressive,10,2026-03-09 01:27:31,Calculus,Q67251,Lagrange Multipliers,4,209.24,198,1
411,user_progressive,10,2026-03-09 12:20:56,Calculus,Q86379,Lagrange Multipliers,4,124.11,90,0
412,user_progressive,10,2026-03-09 18:41:46,Calculus,Q88470,Lagrange Multipliers,4,126.85,146,0
413,user_progressive,10,2026-03-09 19:09:00,Calculus,Q61194,Lagrange Multipliers,4,120.63,114,1
414,user_progressive,10,2026-03-10 01:45:25,Calculus,Q14956,Lagrange Multipliers,4,107.81,119,0
415,user_progressive,10,2026-03-10 23:29:25,Calculus,Q40153,Lagrange Multipliers,5,134.06,158,1
416,user_progressive,10,2026-03-12 01:36:47,Calculus,Q40615,Lagrange Multipliers,5,93.02,114,1
417,user_progressive,11,2026-03-12 12:07:41,Calculus,Q39563,Lagrange Multipliers,5,175.28,207,1
418,user_progressive,11,2026-03-12 18:11:07,Calculus,Q60438,Lagrange Multipliers,5,97.41,90,1
419,user_progressive,11,2026-03-13 02:30:33,Calculus,Q33548,Lagrange Multipliers,3,114.19,107,1
420,user_progressive,11,2026-03-13 08:45:19,Calculus,Q15657,Lagrange Multipliers,4,176.85,135,0
421,user_progressive,11,2026-03-14 06:22:01,Calculus,Q83925,Lagrange Multipliers,3,153.83,157,1
422,user_progressive,11,2026-03-14 11:54:09,Calculus,Q95137,Lagrange Multipliers,4,82.65,108,0
423,user_progressive,11,2026-03-15 01:34:32,Calculus,Q97003,Lagrange Multipliers,4,204.01,203,0
424,user_progressive,11,2026-03-15 05:05:17,Calculus,Q15516,Lagrange Multipliers,3,173.06,161,1
425,user_progressive,11,2026-03-15 08:45:37,Calculus,Q86449,Lagrange Multipliers,3,144.77,161,0
426,user_progressive,11,2026-03-16 08:32:35,Calculus,Q81763,Lagrange Multipliers,4,106.14,103,0
427,user_progressive,11,2026-03-16 18:14:19,Calculus,Q16899,Lagrange Multipliers,3,152.97,173,1
428,user_progressive,11,2026-03-17 00:05:21,Calculus,Q46886,Lagrange Multipliers,4,160.13,136,0
429,user_progressive,11,2026-03-17 01:49:26,Calculus,Q25028,Lagrange Multipliers,4,177.97,139,0
430,user_progressive,11,2026-03-17 19:45:49,Calculus,Q56242,Lagrange Multipliers,4,108.8,131,0
431,user_progressive,11,2026-03-17 22:29:42,Calculus,Q90717,Lagrange Multipliers,3,129.2,147,1
432,user_progressive,11,2026-03-18 13:58:52,Calculus,Q74993,Lagrange Multipliers,4,86.45,114,0
433,user_progressive,12,2026-03-20 03:58:12,Calculus,Q95164,Lagrange Multipliers,5,93.08,120,0
434,user_progressive,12,2026-03-20 13:15:48,Calculus,Q57334,Lagrange Multipliers,3,184.64,201,1
435,user_progressive,12,2026-03-20 20:17:36,Calculus,Q18237,Lagrange Multipliers,4,119.61,123,1
436,user_progressive,12,2026-03-21 02:04:01,Calculus,Q59382,Lagrange Multipliers,3,124.61,145,0
437,user_progressive,12,2026-03-21 09:33:42,Calculus,Q37889,Lagrange Multipliers,4,102.42,127,0
438,user_progressive,12,2026-03-22 10:11:33,Calculus,Q79358,Lagrange Multipliers,5,177.61,183,1
439,user_progressive,12,2026-03-22 10:17:24,Calculus,Q35499,Lagrange Multipliers,5,132.52,144,0
440,user_progressive,12,2026-03-22 13:14:29,Calculus,Q53864,Lagrange Multipliers,3,125.55,121,0
441,user_progressive,12,2026-03-22 18:02:56,Calculus,Q44892,Lagrange Multipliers,3,152.06,182,0
442,user_progressive,12,2026-03-22 18:52:11,Calculus,Q29358,Lagrange Multipliers,4,156.55,172,1
443,user_progressive,12,2026-03-23 01:51:36,Calculus,Q78657,Lagrange Multipliers,4,176.47,208,1
444,user_progressive,12,2026-03-23 23:03:53,Calculus,Q97516,Lagrange Multipliers,5,192.5,173,0
445,user_progressive,12,2026-03-24 02:53:39,Calculus,Q51578,Lagrange Multipliers,5,157.68,184,0
446,user_progressive,12,2026-03-24 23:11:35,Calculus,Q31428,Lagrange Multipliers,4,65.4,115,0
447,user_progressive,12,2026-03-25 06:48:48,Calculus,Q91061,Lagrange Multipliers,4,135.95,134,0
448,user_progressive,12,2026-03-26 02:30:32,Calculus,Q64492,Lagrange Multipliers,4,72.93,94,1
449,user_progressive,13,2026-03-26 17:31:41,Calculus,Q58406,Lagrange Multipliers,3,72.13,99,0
450,user_progressive,13,2026-03-26 20:14:16,Calculus,Q98743,Lagrange Multipliers,3,105.44,154,0
451,user_progressive,13,2026-03-26 23:05:05,Calculus,Q58901,Lagrange Multipliers,5,131.53,138,1
452,user_progressive,13,2026-03-26 23:17:58,Calculus,Q65710,Lagrange Multipliers,5,111.95,104,1
453,user_progressive,13,2026-03-27 01:42:19,Calculus,Q15385,Lagrange Multipliers,5,183.67,157,0
454,user_progressive,13,2026-03-27 17:24:44,Calculus,Q70557,Lagrange Multipliers,4,139.08,183,0
455,user_progressive,13,2026-03-27 20:16:34,Calculus,Q60166,Lagrange Multipliers,4,164.58,208,1
456,user_progressive,13,2026-03-27 21:58:17,Calculus,Q20007,Lagrange Multipliers,5,201.32,202,1
457,user_progressive,13,2026-03-28 06:43:42,Calculus,Q44127,Lagrange Multipliers,4,125.07,132,1
458,user_progressive,13,2026-03-29 22:03:32,Calculus,Q32668,Lagrange Multipliers,3,93.12,124,1
459,user_progressive,13,2026-03-30 02:08:52,Calculus,Q62488,Lagrange Multipliers,5,116.77,103,0
460,user_progressive,13,2026-03-30 02:21:02,Calculus,Q72097,Lagrange Multipliers,4,109.66,136,1
461,user_progressive,13,2026-03-30 03:15:25,Calculus,Q98049,Lagrange Multipliers,4,202.34,197,1
462,user_progressive,13,2026-03-30 05:23:53,Calculus,Q60559,Lagrange Multipliers,4,194.48,178,0
463,user_progressive,13,2026-03-30 07:13:51,Calculus,Q65480,Lagrange Multipliers,4,91.7,121,0
464,user_progressive,13,2026-03-30 12:22:44,Calculus,Q16918,Lagrange Multipliers,5,165.56,163,0
465,user_progressive,14,2026-04-02 13:41:07,Calculus,Q60712,Lagrange Multipliers,4,133.17,164,0
466,user_progressive,14,2026-04-02 17:45:23,Calculus,Q10085,Lagrange Multipliers,4,206.73,195,1
467,user_progressive,14,2026-04-03 11:38:32,Calculus,Q96744,Lagrange Multipliers,3,149.6,180,1
468,user_progressive,14,2026-04-03 15:58:03,Calculus,Q49456,Lagrange Multipliers,4,175.6,207,1
469,user_progressive,14,2026-04-04 01:00:29,Calculus,Q98105,Lagrange Multipliers,5,108.9,198,0
470,user_progressive,14,2026-04-04 04:36:05,Calculus,Q86821,Lagrange Multipliers,3,150.72,186,0
471,user_progressive,14,2026-04-04 04:45:12,Calculus,Q57382,Lagrange Multipliers,5,106.54,124,0
472,user_progressive,14,2026-04-04 21:10:27,Calculus,Q89008,Lagrange Multipliers,4,108.61,123,0
473,user_progressive,14,2026-04-05 01:29:21,Calculus,Q17373,Lagrange Multipliers,4,97.03,124,1
474,user_progressive,14,2026-04-05 03:52:59,Calculus,Q68086,Lagrange Multipliers,5,83.6,106,1
475,user_progressive,14,2026-04-06 14:47:32,Calculus,Q41493,Lagrange Multipliers,5,195.26,192,1
